participant,slider.response,scale,label,item_type,item_no,correct_option,AC_correct,AC_no_correct,AC_outcome,literacy,ageResp.text,genderResp1.response,edu_slider.response,total_duration
5,0.583333333,extend,blank,﻿E,28,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.583333333,extend,blank,﻿E,16,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.651851852,extend,blank,﻿E,31,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.327777778,extend,blank,﻿E,47,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.768518519,trunc,label,﻿E,1,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,1,extend,blank,﻿AC,54,1,TRUE,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.633333333,extend,label,﻿E,26,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.824074074,trunc,label,﻿E,10,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.642592593,extend,label,﻿E,42,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.524074074,extend,label,﻿E,38,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.5,extend,label,﻿AC,52,0.5,TRUE,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.342592593,extend,label,﻿E,45,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.848148148,trunc,blank,﻿E,24,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.614814815,extend,blank,﻿E,4,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.868518519,trunc,blank,﻿E,15,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.868518519,trunc,label,﻿E,22,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.638888889,extend,blank,﻿E,40,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.62962963,extend,blank,﻿E,43,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.62962963,extend,blank,﻿E,11,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.885185185,trunc,label,﻿E,34,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.885185185,trunc,blank,﻿E,36,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.972222222,trunc,blank,﻿E,39,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.968518519,trunc,label,﻿E,13,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.887037037,trunc,blank,﻿E,3,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.935185185,trunc,label,﻿E,29,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.983333333,trunc,blank,﻿E,20,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.975925926,trunc,label,﻿E,5,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.975925926,trunc,blank,﻿E,27,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.546296296,extend,blank,﻿E,35,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.553703704,extend,label,﻿E,33,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.553703704,extend,label,﻿E,21,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.555555556,extend,label,﻿E,18,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.955555556,trunc,label,﻿E,46,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.5,trunc,blank,﻿AC,51,0.5,TRUE,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.587037037,extend,blank,﻿E,19,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.605555556,extend,blank,﻿E,23,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.505555556,extend,label,﻿E,30,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.372222222,extend,blank,﻿E,7,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.664814815,extend,label,﻿E,2,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,1,trunc,label,﻿AC,53,1,TRUE,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.507407407,extend,label,﻿E,9,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.903703704,trunc,blank,﻿E,8,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.903703704,trunc,blank,﻿E,48,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.903703704,trunc,blank,﻿E,12,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.903703704,trunc,label,﻿E,41,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
5,0.903703704,trunc,label,﻿E,37,NA,NA,5,PASS,20,29,Woman,Undergraduate degree (BA/BSc/other),402.9847
6,0.919270833,trunc,blank,﻿E,27,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,1,trunc,label,﻿E,25,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.528645833,extend,label,﻿E,42,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.53125,extend,label,﻿E,30,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.958333333,trunc,label,﻿E,41,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.53125,extend,blank,﻿E,11,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.552083333,extend,blank,﻿E,35,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.510416667,extend,blank,﻿E,43,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.981770833,trunc,blank,﻿E,3,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.979166667,trunc,blank,﻿E,44,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.528645833,extend,blank,﻿E,16,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.994791667,trunc,label,﻿E,13,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.497395833,extend,label,﻿E,6,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.986979167,trunc,blank,﻿E,15,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.536458333,extend,label,﻿E,45,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.489583333,extend,label,﻿E,14,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.505208333,extend,label,﻿E,9,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.505208333,extend,blank,﻿E,40,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,1,trunc,label,﻿AC,53,1,TRUE,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.5234375,extend,label,﻿E,21,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.5234375,extend,blank,﻿E,19,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,1,trunc,label,﻿AC,49,0,FALSE,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.515625,extend,label,﻿E,2,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.515625,extend,label,﻿E,18,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.984375,trunc,label,﻿E,5,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.513020833,extend,label,﻿E,26,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.997395833,trunc,label,﻿E,34,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.997395833,trunc,blank,﻿E,8,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.997395833,trunc,blank,﻿E,36,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.53125,extend,blank,﻿E,31,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.9921875,trunc,label,﻿E,1,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.546875,extend,blank,﻿E,23,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.546875,extend,blank,﻿E,47,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.5,extend,blank,﻿AC,54,1,FALSE,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,1,trunc,blank,﻿AC,51,0.5,FALSE,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.997395833,trunc,blank,﻿E,48,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.997395833,trunc,label,﻿E,29,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.544270833,extend,blank,﻿E,7,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.5,extend,label,﻿AC,52,0.5,TRUE,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.984375,trunc,blank,﻿E,20,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.9921875,trunc,label,﻿E,37,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.9921875,trunc,blank,﻿E,32,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.9921875,trunc,blank,﻿E,39,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.557291667,extend,blank,﻿E,4,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.989583333,trunc,label,﻿E,22,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.986979167,trunc,blank,﻿E,24,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.5390625,extend,label,﻿E,33,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.979166667,trunc,label,﻿E,10,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.528645833,extend,blank,﻿E,28,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.549479167,extend,label,﻿E,38,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.979166667,trunc,label,﻿E,17,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.986979167,trunc,label,﻿E,46,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.979166667,trunc,blank,﻿E,12,NA,NA,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
6,0.5,extend,blank,﻿AC,50,0,FALSE,2,FAIL,29,26,Woman,Graduate degree (MA/MSc/MPhil/other),387.1172
7,0.5,extend,label,﻿AC,52,0.5,TRUE,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.441666667,extend,label,﻿E,21,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.563888889,extend,label,﻿E,42,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.945833333,trunc,label,﻿E,13,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.483333333,extend,blank,﻿E,11,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.954166667,trunc,blank,﻿E,39,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,1,trunc,label,﻿AC,53,1,TRUE,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.995833333,trunc,blank,﻿E,27,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.5,trunc,blank,﻿AC,51,0.5,TRUE,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.993055556,trunc,blank,﻿E,48,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.534722222,extend,label,﻿E,6,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.983333333,trunc,label,﻿E,41,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.552777778,extend,blank,﻿E,19,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.979166667,trunc,label,﻿E,34,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.9875,trunc,blank,﻿E,36,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.509722222,extend,blank,﻿E,28,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.561111111,extend,blank,﻿E,43,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.469444444,extend,label,﻿E,33,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.990277778,trunc,label,﻿E,22,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,1,extend,blank,﻿AC,54,1,TRUE,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0,extend,blank,﻿AC,50,0,TRUE,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.995833333,trunc,label,﻿E,29,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.995833333,trunc,blank,﻿E,3,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.490277778,extend,blank,﻿E,16,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.484722222,extend,label,﻿E,14,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.508333333,extend,label,﻿E,45,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.404166667,extend,label,﻿E,9,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.475,extend,label,﻿E,2,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.9875,trunc,label,﻿E,25,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.994444444,trunc,blank,﻿E,24,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.4375,extend,blank,﻿E,40,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.994444444,trunc,blank,﻿E,12,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.518055556,extend,label,﻿E,26,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.454166667,extend,blank,﻿E,31,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.972222222,trunc,blank,﻿E,20,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0,trunc,label,﻿AC,49,0,TRUE,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.501388889,extend,label,﻿E,30,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.494444444,extend,blank,﻿E,35,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.977777778,trunc,label,﻿E,1,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.558333333,extend,blank,﻿E,23,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.993055556,trunc,blank,﻿E,44,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.504166667,extend,blank,﻿E,7,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.538888889,extend,label,﻿E,18,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.994444444,trunc,label,﻿E,46,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.998611111,trunc,label,﻿E,10,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.993055556,trunc,label,﻿E,37,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.493055556,extend,blank,﻿E,4,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.9625,trunc,label,﻿E,5,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.998611111,trunc,blank,﻿E,32,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.997222222,trunc,label,﻿E,17,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.548611111,extend,blank,﻿E,47,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.997222222,trunc,blank,﻿E,8,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.998611111,trunc,blank,﻿E,15,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
7,0.520833333,extend,label,﻿E,38,NA,NA,6,PASS,22,21,Man,High school diploma/A-levels,437.4208
8,0.583333333,extend,blank,﻿E,19,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.966666751,trunc,label,﻿E,17,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.779629601,trunc,blank,﻿E,15,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.600000028,extend,blank,﻿E,35,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.988888917,trunc,label,﻿E,46,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.501851824,extend,label,﻿E,14,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.505555612,extend,blank,﻿E,43,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.450000057,extend,label,﻿E,2,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.45185188,extend,blank,﻿E,40,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.507407436,extend,blank,﻿E,23,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.383333418,extend,blank,﻿E,4,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.494444529,extend,label,﻿E,26,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.496296353,extend,blank,﻿E,47,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.48518527,extend,label,﻿E,21,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,1,trunc,label,﻿AC,53,1,TRUE,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.911111196,trunc,blank,﻿E,3,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.990740741,trunc,label,﻿E,1,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.992592564,trunc,blank,﻿E,12,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.398148148,extend,blank,﻿E,11,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.998148176,trunc,label,﻿E,41,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.5,extend,label,﻿AC,52,0.5,TRUE,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.994444529,trunc,blank,﻿E,24,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.988888917,trunc,label,﻿E,13,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.990740741,trunc,blank,﻿E,39,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.481481481,extend,blank,﻿E,28,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.990740741,trunc,label,﻿E,22,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,1,trunc,label,﻿AC,49,0,FALSE,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.525925954,extend,label,﻿E,18,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.433333362,extend,blank,﻿E,7,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.996296353,trunc,label,﻿E,34,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.998148176,trunc,label,﻿E,25,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.907407407,trunc,blank,﻿E,8,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,1,trunc,blank,﻿AC,51,0.5,FALSE,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.524074131,extend,label,﻿E,38,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.509259259,extend,label,﻿E,6,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.996296353,trunc,label,﻿E,37,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.448148233,extend,blank,﻿E,31,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.518518519,extend,label,﻿E,42,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.5,extend,blank,﻿AC,54,1,FALSE,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.5,extend,blank,﻿AC,50,0,FALSE,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.483333305,extend,blank,﻿E,16,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.501851824,extend,label,﻿E,33,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.459259316,extend,label,﻿E,45,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.509259259,extend,label,﻿E,30,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.490740741,extend,label,﻿E,9,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.988888917,trunc,blank,﻿E,27,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.992592564,trunc,blank,﻿E,44,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.8648149,trunc,label,﻿E,5,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.996296353,trunc,blank,﻿E,20,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.990740741,trunc,label,﻿E,29,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.990740741,trunc,blank,﻿E,32,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.990740741,trunc,blank,﻿E,36,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.990740741,trunc,blank,﻿E,48,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
8,0.842592593,trunc,label,﻿E,10,NA,NA,2,FAIL,23,29,Man,Graduate degree (MA/MSc/MPhil/other),422.7383
9,0.525926039,extend,label,﻿E,30,NA,NA,4,FAIL,25,32,Woman,Graduate degree (MA/MSc/MPhil/other),452.2026
9,0.596296353,extend,label,﻿E,26,NA,NA,4,FAIL,25,32,Woman,Graduate degree (MA/MSc/MPhil/other),452.2026
9,0.520370483,extend,label,﻿E,38,NA,NA,4,FAIL,25,32,Woman,Graduate degree (MA/MSc/MPhil/other),452.2026
9,0.611111111,extend,blank,﻿E,19,NA,NA,4,FAIL,25,32,Woman,Graduate degree (MA/MSc/MPhil/other),452.2026
9,0.618518575,trunc,blank,﻿E,12,NA,NA,4,FAIL,25,32,Woman,Graduate degree (MA/MSc/MPhil/other),452.2026
9,0.618518575,trunc,blank,﻿E,20,NA,NA,4,FAIL,25,32,Woman,Graduate degree (MA/MSc/MPhil/other),452.2026
9,0.427777778,extend,blank,﻿E,16,NA,NA,4,FAIL,25,32,Woman,Graduate degree (MA/MSc/MPhil/other),452.2026
9,0.727777778,trunc,label,﻿E,1,NA,NA,4,FAIL,25,32,Woman,Graduate degree (MA/MSc/MPhil/other),452.2026
9,0.664814928,trunc,label,﻿E,37,NA,NA,4,FAIL,25,32,Woman,Graduate degree (MA/MSc/MPhil/other),452.2026
9,0.881481595,trunc,label,﻿E,13,NA,NA,4,FAIL,25,32,Woman,Graduate degree (MA/MSc/MPhil/other),452.2026
